_collected_at,airline,arrAirport,arrAirportEng,arrvAirportCode,codeshare,depAirport,depAirportCode,depAirportEng,estimateddatetime,fgenTime,fid,flightid,io,line,masterflightid,rmkKor,scheduledatetime,searchday
2026-09-10T15:34:17+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609092017,20260909235904,0000000000000013131751,OZ8827,O,국내,BX8827,출발,202609092000,20260909
2026-09-10T15:34:17+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609090857,20260909235907,0000000000000012842516,KE1512,O,국내,,출발,202609090845,20260909
2026-09-10T15:34:17+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609090920,20260909235903,0000000000000012797722,OZ8106,O,국내,BX8106,출발,202609090910,20260909
2026-09-10T15:34:17+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609090920,20260909235905,0000000000000012797722,BX8106,O,국내,BX8106,출발,202609090910,20260909
2026-09-10T15:34:17+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609090959,20260909235905,0000000000000012798442,BX8136,O,국내,BX8136,출발,202609090945,20260909
2026-09-10T15:34:17+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609090959,20260909235904,0000000000000012798442,OZ8136,O,국내,BX8136,출발,202609090945,20260909
2026-09-10T15:34:17+09:00,이스타항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091013,20260909235904,0000000000000012988137,ZE902,O,국내,,출발,202609090950,20260909
2026-09-10T15:34:17+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091021,20260909235906,0000000000000012798072,BX8102,O,국내,BX8102,출발,202609091005,20260909
2026-09-10T15:34:17+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091021,20260909235904,0000000000000012798072,OZ8102,O,국내,BX8102,출발,202609091005,20260909
2026-09-10T15:34:17+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091100,20260909235906,0000000000000012775206,7C504,O,국내,,출발,202609091045,20260909
2026-09-10T15:34:17+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091311,20260909235906,0000000000000013100029,LJ562,O,국내,,출발,202609091300,20260909
2026-09-10T15:34:17+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091359,20260909235906,0000000000000012775626,7C506,O,국내,,출발,202609091300,20260909
2026-09-10T15:34:17+09:00,에어부산,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091342,20260909235907,0000000000000012799282,BX8182,O,국내,,출발,202609091315,20260909
2026-09-10T15:34:17+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091414,20260909235904,0000000000000012799702,BX8108,O,국내,BX8108,출발,202609091320,20260909
2026-09-10T15:34:17+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091414,20260909235903,0000000000000012799702,OZ8108,O,국내,BX8108,출발,202609091320,20260909
2026-09-10T15:34:17+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091428,20260909235904,0000000000000012776046,7C508,O,국내,,출발,202609091405,20260909
2026-09-10T15:34:17+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091505,20260909235906,0000000000000012842936,KE1538,O,국내,,출발,202609091450,20260909
2026-09-10T15:34:17+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091615,20260909235905,0000000000000012800122,BX8110,O,국내,BX8110,출발,202609091500,20260909
2026-09-10T15:34:17+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091615,20260909235904,0000000000000012800122,OZ8110,O,국내,BX8110,출발,202609091500,20260909
2026-09-10T15:34:17+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091530,20260909235904,0000000000000012776466,7C510,O,국내,,출발,202609091510,20260909
2026-09-10T15:34:17+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091751,20260909235904,0000000000000012800542,OZ8112,O,국내,BX8112,출발,202609091630,20260909
2026-09-10T15:34:17+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091751,20260909235906,0000000000000012800542,BX8112,O,국내,BX8112,출발,202609091630,20260909
2026-09-10T15:34:17+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091702,20260909235906,0000000000000012697068,LJ564,O,국내,,출발,202609091640,20260909
2026-09-10T15:34:17+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091740,20260909235906,0000000000000012800728,BX8132,O,국내,BX8132,출발,202609091710,20260909
2026-09-10T15:34:17+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091740,20260909235904,0000000000000012800728,OZ8132,O,국내,BX8132,출발,202609091710,20260909
2026-09-10T15:34:17+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091744,20260909235907,0000000000000012697908,LJ566,O,국내,,출발,202609091720,20260909
2026-09-10T15:34:17+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091844,20260909235905,0000000000000013155839,BX8116,O,국내,BX8116,출발,202609091830,20260909
2026-09-10T15:34:17+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091844,20260909235904,0000000000000013155839,OZ8116,O,국내,BX8116,출발,202609091830,20260909
2026-09-10T15:34:17+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091846,20260909235904,0000000000000012776886,7C512,O,국내,,출발,202609091835,20260909
2026-09-10T15:34:17+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091929,20260909235905,0000000000000012698748,LJ568,O,국내,,출발,202609091915,20260909
2026-09-10T15:34:17+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091941,20260909235905,0000000000000013150208,KE1554,O,국내,,출발,202609091925,20260909
2026-09-10T15:34:17+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609092001,20260909235904,0000000000000012802106,OZ8134,O,국내,BX8134,출발,202609091930,20260909
2026-09-10T15:34:17+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609092001,20260909235904,0000000000000012802106,BX8134,O,국내,BX8134,출발,202609091930,20260909
2026-09-10T15:34:17+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091947,20260909235907,0000000000000012802462,BX8114,O,국내,BX8114,출발,202609091935,20260909
2026-09-10T15:34:17+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609091954,20260909235905,0000000000000012699540,LJ570,O,국내,,출발,202609091935,20260909
2026-09-10T15:34:17+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609091947,20260909235903,0000000000000012802462,OZ8114,O,국내,BX8114,출발,202609091935,20260909
2026-09-10T15:34:17+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609092116,20260909235903,0000000000000013062944,OZ8138,O,국내,BX8138,출발,202609091955,20260909
2026-09-10T15:34:17+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609092116,20260909235907,0000000000000013062944,BX8138,O,국내,BX8138,출발,202609091955,20260909
2026-09-10T15:34:17+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609092016,20260909235905,0000000000000012777306,7C514,O,국내,,출발,202609092000,20260909
2026-09-10T15:34:17+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609092051,20260909235904,0000000000000012844616,KE1558,O,국내,,출발,202609092030,20260909
2026-09-10T15:34:17+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609092120,20260909235904,0000000000000013087118,KE1562,O,국내,,출발,202609092105,20260909
