_collected_at,airline,arrAirport,arrAirportEng,arrvAirportCode,codeshare,depAirport,depAirportCode,depAirportEng,estimateddatetime,fgenTime,fid,flightid,io,line,masterflightid,rmkKor,scheduledatetime,searchday
2026-09-10T15:34:24+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609101640,20260910153405,0000000000000012697070,LJ564,O,국내,,수속중,202609101640,20260910
2026-09-10T15:34:24+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609101710,20260910153404,0000000000000012800894,OZ8132,O,국내,BX8132,수속중,202609101710,20260910
2026-09-10T15:34:24+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609101710,20260910153405,0000000000000012800894,BX8132,O,국내,BX8132,수속중,202609101710,20260910
2026-09-10T15:34:24+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609101720,20260910153406,0000000000000012697910,LJ566,O,국내,,수속중,202609101720,20260910
2026-09-10T15:34:24+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609101835,20260910153406,0000000000000012776888,7C512,O,국내,,수속중,202609101835,20260910
2026-09-10T15:34:24+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609101835,20260910070300,0000000000000012801448,OZ8116,O,국내,BX8116,수속중,202609101835,20260910
2026-09-10T15:34:24+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609101835,20260910153406,0000000000000012801448,BX8116,O,국내,BX8116,수속중,202609101835,20260910
2026-09-10T15:34:24+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609101835,20260910070300,0000000000000012801448,OZ8116,O,국내,BX8116,수속중,202609101835,20260910
2026-09-10T15:34:24+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609101915,20260910153404,0000000000000012698750,LJ568,O,국내,,수속중,202609101915,20260910
2026-09-10T15:34:24+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609101925,20260910153405,0000000000000013150210,KE1554,O,국내,,수속중,202609101925,20260910
2026-09-10T15:34:24+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609101935,20260910070300,0000000000000012802464,OZ8114,O,국내,BX8114,수속중,202609101935,20260910
2026-09-10T15:34:24+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609101935,20260910153405,0000000000000012802464,BX8114,O,국내,BX8114,수속중,202609101935,20260910
2026-09-10T15:34:24+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609101935,20260910153405,0000000000000012699542,LJ570,O,국내,,수속중,202609101935,20260910
2026-09-10T15:34:24+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609101955,20260910153407,0000000000000013062946,BX8138,O,국내,BX8138,수속중,202609101955,20260910
2026-09-10T15:34:24+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609101955,20260910153404,0000000000000013062946,OZ8138,O,국내,BX8138,수속중,202609101955,20260910
2026-09-10T15:34:24+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609102000,20260910153406,0000000000000012777308,7C514,O,국내,,수속중,202609102000,20260910
2026-09-10T15:34:24+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609102030,20260910153406,0000000000000012844618,KE1558,O,국내,,수속중,202609102030,20260910
2026-09-10T15:34:24+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609102105,20260910153406,0000000000000013087120,KE1562,O,국내,,수속중,202609102105,20260910
